parent_schema;parent_table;parent_column;foreign_key_name;referenced_schema;referenced_table;referenced_column;delete_action;update_action
dbo;HDOKADDSYS;IDZBOZI;HDOKADDSYS_ZBOZI;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;HDOKADDSYS;IDZBOZSKL;HDOKADDSYS_ZBOZSKL;dbo;ZBOZSKL;IDZBOZSKL;NO_ACTION;NO_ACTION
dbo;HDOKCAM;IDHDOK;HDOKCAM_HDOK;dbo;HDOK;IDHDOK;CASCADE;NO_ACTION
dbo;HDOKCAM;IDPODMINKY_VYR;HDOKCAM_PODMVYR;dbo;PODMINKY;IDPODMINKY;NO_ACTION;NO_ACTION
dbo;HDOKEET;IDHDOK;EET_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;HDOKFISMOD;IDHDOK;HDOKFISMOD_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;HDOKKSEF;IDHDOK;HDOKKSEF_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;HDOKKSEF;IDUZIVATEL_INSERT;HDOKKSEF_UZIVATEL_INSERT;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;HDOKPOZN;IDDATZPR;HDOKPOZN_DATZPR;dbo;DATZPR;IDDATZPR;NO_ACTION;NO_ACTION
dbo;HDOKPOZN;IDHDOK;HDOKPOZN_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;HDOKPOZN;IDTHDOKPOZN;HDOKPOZN_THDOKPOZN;dbo;THDOKPOZN;IDTHDOKPOZN;NO_ACTION;NO_ACTION
dbo;HDOKPOZN;IDUZIVATEL;HDOKPOZN_UZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;HDOKPOZNA;IDHDOKA;HDOKPOZNA_HDOKA;dbo;HDOKA;IDHDOKA;NO_ACTION;NO_ACTION
dbo;HDOKPOZNA;IDTHDOKPOZN;HDOKPOZNA_THDOKPOZN;dbo;THDOKPOZN;IDTHDOKPOZN;NO_ACTION;NO_ACTION
dbo;HDOKPOZNA;IDUZIVATEL;HDOKPOZNA_UZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;HDOKPOZNADD;IDHDOKPOZN;HDOKPOZNADD_HDOKPOZN;dbo;HDOKPOZN;IDHDOKPOZN;NO_ACTION;NO_ACTION
dbo;HDOKSZAMLA;IDHDOK;HDOKSZAMLA_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;HDOKUHRADA;IDHDOK;HDOKUHRADA_HDOK;dbo;HDOK;IDHDOK;CASCADE;NO_ACTION
dbo;HDOKUHRDET;IDHDOK;HDOKUHRDET_HDOK;dbo;HDOK;IDHDOK;CASCADE;NO_ACTION
dbo;HDOKUHRDET;IDMENA;HDOKUHRDET_MENA;dbo;MENA;IDMENA;NO_ACTION;NO_ACTION
dbo;HDOKUHRDET;IDSUBJEKT;HDOKUHRDET_SUBJEKT;dbo;SUBJEKT;IDSUBJEKT;NO_ACTION;NO_ACTION
dbo;HDOKUHRDET;IDUCETZAP;HDOKUHRDET_UCETZAP;dbo;UCETZAP;IDUCETZAP;CASCADE;NO_ACTION
dbo;HDOKUHRDET;IDUCTOSN;HDOKUHRDET_UCTOSN;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;HIERCIN;IDCINNOST_N;HIERCIN_CINNOST_N;dbo;CINNOST;IDCINNOST;NO_ACTION;NO_ACTION
dbo;HIERCIN;IDCINNOST_P;HIERCIN_CINNOST_P;dbo;CINNOST;IDCINNOST;NO_ACTION;NO_ACTION
dbo;HIERSTRED;IDSTRED_N;HIERSTRED_STRED_N;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;HIERSTRED;IDSTRED_P;HIERSTRED_STRED_P;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;HIERSTRED;IDUCTOBD_DO;HIERSTRED_UCTOBD_DO;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;HIERSTRED;IDUCTOBD_OD;HIERSTRED_UCTOBD_OD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;HISCINPRIL;IDCINPRILOHAN;VAZBA_N;dbo;CINPRILOHA;IDCINPRILOHA;NO_ACTION;NO_ACTION
dbo;HISCINPRIL;IDCINPRILOHAP;VAZBA_P;dbo;CINPRILOHA;IDCINPRILOHA;NO_ACTION;NO_ACTION
dbo;HISDPH;IDODVODDPH;HISDPH_ODVODDPH;dbo;ODVODDPH;IDODVODDPH;NO_ACTION;NO_ACTION
dbo;HISDPH;IDUCTOBD;HISDPH_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;HISHDOK;IDKOPIEPARAM;HISHDOK_KOPIEPARAM;dbo;KOPIEPARAM;IDKOPIEPARAM;NO_ACTION;NO_ACTION
dbo;HISHDOK;IDUCETZAP;HISHDOK_UCETZAP;dbo;UCETZAP;IDUCETZAP;NO_ACTION;NO_ACTION
dbo;HISHDOK;IDHDOKN;NHISHDOK_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;HISHDOK;IDHDOKP;PHISHDOK_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;HISHDOKAA;IDUCETZAPA;HISHDOKAA_UCETZAPA;dbo;UCETZAPA;IDUCETZAPA;NO_ACTION;NO_ACTION
dbo;HISHDOKAA;IDHDOKAN;NHISHDOKAA_HDOKA;dbo;HDOKA;IDHDOKA;NO_ACTION;NO_ACTION
dbo;HISHDOKAA;IDHDOKAP;PHISHDOKAA_HDOKA;dbo;HDOKA;IDHDOKA;NO_ACTION;NO_ACTION
dbo;HISHDOKAZ;IDUCETZAPA;HISHDOKAZ_UCETZAPA;dbo;UCETZAPA;IDUCETZAPA;NO_ACTION;NO_ACTION
dbo;HISHDOKAZ;IDHDOKN;NHISHDOKAZ_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;HISHDOKAZ;IDHDOKAP;PHISHDOKAZ_HDOKA;dbo;HDOKA;IDHDOKA;NO_ACTION;NO_ACTION
dbo;HISHDOKZA;IDUCETZAP;HISHDOKZA_UCETZAP;dbo;UCETZAP;IDUCETZAP;NO_ACTION;NO_ACTION
dbo;HISHDOKZA;IDHDOKAN;NHISHDOKZA_HDOKA;dbo;HDOKA;IDHDOKA;NO_ACTION;NO_ACTION
dbo;HISHDOKZA;IDHDOKP;PHISHDOKZA_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;HISSDOK;IDSDOKN;NHISSDOK_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;HISSDOK;IDSDOKP;PHISSDOK_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;HISSDOKAA;IDSDOKAN;NHISSDOKAA_SDOKA;dbo;SDOKA;IDSDOKA;NO_ACTION;NO_ACTION
dbo;HISSDOKAA;IDSDOKAP;PHISSDOKAA_SDOKA;dbo;SDOKA;IDSDOKA;NO_ACTION;NO_ACTION
dbo;HISSDOKAZ;IDSDOKN;NHISSDOKAZ_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;HISSDOKAZ;IDSDOKAP;PHISSDOKAZ_SDOKA;dbo;SDOKA;IDSDOKA;NO_ACTION;NO_ACTION
dbo;HISSDOKZA;IDSDOKAN;NHISSDOKZA_SDOKA;dbo;SDOKA;IDSDOKA;NO_ACTION;NO_ACTION
dbo;HISSDOKZA;IDSDOKP;PHISSDOKZA_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;HISSTIOFFLINE;IDSTIOFFLINE;HISSTIOFFLINE_STIOFFLINE;dbo;STIOFFLINE;IDSTIOFFLINE;NO_ACTION;NO_ACTION
dbo;HISUZVESKUP;IDSKUPUZIV;HISUZVESKUP_SKUPUZIV;dbo;SKUPUZIV;IDSKUPUZIV;NO_ACTION;NO_ACTION
dbo;HISUZVESKUP;IDUZIVATEL;HISUZVESKUP_UZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;HISUZVESKUP;IDUZIVATEL_Z;HISUZVESKUP_UZIVATEL_Z;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;HISVYROBA;IDVYROBAN;HISVYROBA_VYROBA_N;dbo;VYROBA;IDVYROBA;NO_ACTION;NO_ACTION
dbo;HISVYROBA;IDVYROBAP;HISVYROBA_VYROBA_P;dbo;VYROBA;IDVYROBA;NO_ACTION;NO_ACTION
dbo;HLASENIDPH;IDUCTOBD;HLASENIDPH_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;CHAT;IDUZIVATEL_CHAT;CHAT_UZIVATEL_CHAT;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;IMPORTBAV;IDDFNIMPORTBAV;IMPORTBAV_DFNIMPORTBAV;dbo;DFNIMPORTBAV;IDDFNIMPORTBAV;NO_ACTION;NO_ACTION
dbo;INFOEVERIFINDETAIL;IDHDOK;INFOEVERIFINDETAIL_HDOK;dbo;HDOK;IDHDOK;CASCADE;NO_ACTION
dbo;INTRASTATOBDOBI;IDUCTOBD;INRASTATOBDOBI_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;INTRASTATOBDOBI;IDSDOK;INTRASTATOBDOBI_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;KALKCEN;IDCESKZBPA;KALKCEN_CESKZBPA;dbo;CESKZBPA;IDCESKZBPA;NO_ACTION;NO_ACTION
dbo;KALKCEN;IDKALKPREDPIS;KALKCEN_KALKPREDPIS;dbo;KALKPREDPIS;IDKALKPREDPIS;NO_ACTION;NO_ACTION
dbo;KALKCEN;IDSDOKKALK;KALKCEN_SDOKKALK;dbo;SDOKKALK;IDSDOKKALK;NO_ACTION;NO_ACTION
dbo;KALKCENDET;IDKALKCEN;KALKCENDET_KALKCEN;dbo;KALKCEN;IDKALKCEN;NO_ACTION;NO_ACTION
dbo;KALKCENDET;IDZBOZI;KALKCENDET_ZBOZI;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;KALKCENDETADD;IDKALKCENDET;KALKCENDETADD_KALKCENDET;dbo;KALKCENDET;IDKALKCENDET;CASCADE;NO_ACTION
dbo;KALKPREDPIS;IDKALKCLEN;KALKPREDPIS_KALKCLEN;dbo;KALKCLEN;IDKALKCLEN;NO_ACTION;NO_ACTION
dbo;KALKPREDPIS;IDKALKVZ;KALKPREDPIS_KALKVZ;dbo;KALKVZ;IDKALKVZ;NO_ACTION;NO_ACTION
dbo;KHDOKADD;IDKHDOK;KHDOKADD_KHDOK;dbo;KHDOK;IDKHDOK;NO_ACTION;NO_ACTION
dbo;KHDOKADD;SERVER;KHDOKADD_KHDOK;dbo;KHDOK;SERVER;NO_ACTION;NO_ACTION
dbo;KHDPH;IDHDOK;KHDPH_HDOK;dbo;HDOK;IDHDOK;CASCADE;NO_ACTION
dbo;KHDPH;IDODVODDPH_DPH;KHDPH_ODVODDPH_DPH;dbo;ODVODDPH;IDODVODDPH;NO_ACTION;NO_ACTION
dbo;KHDPH;IDODVODDPH_KH;KHDPH_ODVODDPH_KH;dbo;ODVODDPH;IDODVODDPH;NO_ACTION;NO_ACTION
dbo;KHDPH;IDODVODDPH_SH;KHDPH_ODVODDPH_SH;dbo;ODVODDPH;IDODVODDPH;NO_ACTION;NO_ACTION
dbo;KHDPH;IDSDOK;KHDPH_SDOK;dbo;SDOK;IDSDOK;CASCADE;NO_ACTION
dbo;KHDPH;IDUCETZAP;KHDPH_UCETZAP;dbo;UCETZAP;IDUCETZAP;CASCADE;NO_ACTION
dbo;KHDPH;IDUCTOBD_DPH;KHDPH_UCTOBD_DPH;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;KONTRPOHL;IDTSUBJPOZN;KONTRPOHL_TSUBJPOZN;dbo;TSUBJPOZN;IDTSUBJPOZN;NO_ACTION;NO_ACTION
dbo;KONTRPOHL;IDTSUBJPOZN_NEPOSILAT;KONTRPOHL_TSUBJPOZN_NEPOSILAT;dbo;TSUBJPOZN;IDTSUBJPOZN;NO_ACTION;NO_ACTION
dbo;KONTRPOHL;IDTSUBJPOZN_NEZOBRAZOVAT;KONTRPOHL_TSUBJPOZN_NEZOBRAZOVAT;dbo;TSUBJPOZN;IDTSUBJPOZN;NO_ACTION;NO_ACTION
dbo;KONTRPOHL;IDTYPSUBJ;KONTRPOHL_TYPSUBJ;dbo;TYPSUBJ;IDTYPSUBJ;NO_ACTION;NO_ACTION
dbo;KOREKCE;IDRADEKVYKAZU;KOREKCE_RADEKVYKAZU;dbo;RADEKVYKAZU;IDRADEKVYKAZU;NO_ACTION;NO_ACTION
dbo;KOREKCE;IDUCTOBD;KOREKCE_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;KROKROCUZAV;IDROCUZAV;KROKROCUZAV_ROCUZAV;dbo;ROCUZAV;IDROCUZAV;CASCADE;NO_ACTION
dbo;KROKROCUZAV;IDUZIVATEL_PREP;KROKROCUZAV_UZIVATEL_PREP;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;KROKROCUZAV;IDUZIVATEL_UZAV;KROKROCUZAV_UZIVATEL_UZAV;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;KRZAVPOHL;IDHDOK_KR;KRZAVPOHL_HDOK_KR;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;KRZAVPOHL;IDHDOK_ZP;KRZAVPOHL_HDOK_ZP;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;KRZAVPOHL;IDUCETZAP_KR;KRZAVPOHL_UCETZAP_KR;dbo;UCETZAP;IDUCETZAP;CASCADE;NO_ACTION
dbo;KRZAVPOHL;IDUCETZAP_ZP;KRZAVPOHL_UCETZAP_ZP;dbo;UCETZAP;IDUCETZAP;NO_ACTION;NO_ACTION
dbo;KSDOK;IDKHDOK;KSDOK_KHDOK;dbo;KHDOK;IDKHDOK;NO_ACTION;NO_ACTION
dbo;KSDOK;SERVER;KSDOK_KHDOK;dbo;KHDOK;SERVER;NO_ACTION;NO_ACTION
dbo;KSDOKADD;IDKSDOK;KSDOKADD_KSDOK;dbo;KSDOK;IDKSDOK;NO_ACTION;NO_ACTION
dbo;KSDOKADD;SERVER;KSDOKADD_KSDOK;dbo;KSDOK;SERVER;NO_ACTION;NO_ACTION
dbo;KSEFDETAIL;IDHDOKKSEF;KSEFDETAIL_HDOKKSEF;dbo;HDOKKSEF;IDHDOKKSEF;NO_ACTION;NO_ACTION
dbo;KSEFDETAILIMP;IDKSEFIMPORT;KSEFDETAILIMP_KSEFIMPORT;dbo;KSEFIMPORT;IDKSEFIMPORT;CASCADE;NO_ACTION
dbo;KSEFIMPORT;IDHDOK;KSEFIMPORT_HDOK;dbo;HDOK;IDHDOK;SET_NULL;NO_ACTION
dbo;KTPARAM;IDZBOZIKTPARAM;KTPARAM_ZBOZIKTPARAM;dbo;ZBOZIKTPARAM;IDZBOZIKTPARAM;CASCADE;NO_ACTION
dbo;KTPARVYRVAR;IDKTPARAM;KTPARVYRVAR_KTPARAM;dbo;KTPARAM;IDKTPARAM;NO_ACTION;NO_ACTION
dbo;KTPARVYRVAR;IDVYRVARIANTA;KTPARVYRVAR_VYRVARIANTA;dbo;VYRVARIANTA;IDVYRVARIANTA;NO_ACTION;NO_ACTION
dbo;KTPARVYRVAR;IDZBOZI;KTPARVYRVAR_ZBOZI;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;KTPARVYRVAR;IDZBOZIKTPARAM;KTPARVYRVAR_ZBOZIKTPARAM;dbo;ZBOZIKTPARAM;IDZBOZIKTPARAM;CASCADE;NO_ACTION
dbo;KURSL;IDMENA;KURSL_MENA;dbo;MENA;IDMENA;NO_ACTION;NO_ACTION
dbo;KUSOVNIK;IDZBOZIN;KUSOVNIK_ZBOZIN;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;KVDPH;IDUCTOBD;KVDPH_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;MAJSOUBDETAIL;IDSTRED;MAJSOUBDETAIL_STRED;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;MAJSOUBDETAIL;IDUMIST;MAJSOUBDETAIL_UMIST;dbo;UMIST;IDUMIST;NO_ACTION;NO_ACTION
dbo;MAJSOUBDETAIL;IDZBOZI;MAJSOUBDETAIL_ZBOZI;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;MANDSML;IDPENUCET;MANDSML_PENUCET;dbo;PENUCET;IDPENUCET;NO_ACTION;NO_ACTION
dbo;MANDSML;IDSUBJADR;MANDSML_SUBJADR;dbo;SUBJADR;IDSUBJADR;NO_ACTION;NO_ACTION
dbo;MANDSML;IDSUBJBUCET;MANDSML_SUBJBUCET;dbo;SUBJBUCET;IDSUBJBUCET;NO_ACTION;NO_ACTION
dbo;MANDSML;IDSUBJEKT;MANDSML_SUBJEKT;dbo;SUBJEKT;IDSUBJEKT;NO_ACTION;NO_ACTION
dbo;MANDSMLHDOK;IDHDOK_FAKTURA;MANDSMLHDOK_HDOK_FAKTURA;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;MANDSMLHDOK;IDHDOK_PP;MANDSMLHDOK_HDOK_PP;dbo;HDOK;IDHDOK;CASCADE;NO_ACTION
dbo;MANDSMLHDOK;IDMANDSML;MANDSMLHDOK_MANDSML;dbo;MANDSML;IDMANDSML;NO_ACTION;NO_ACTION
dbo;MANDSMLHDOK;IDUCETZAP;MANDSMLHDOK_UCETZAP;dbo;UCETZAP;IDUCETZAP;NO_ACTION;NO_ACTION
dbo;MERENEHTEPLO;IDZBOZIMNSPOTR;MERENEHTEPLO_ZBOZIMNSPOTR;dbo;ZBOZIMNSPOTR;IDZBOZIMNSPOTR;NO_ACTION;NO_ACTION
dbo;MISUKAZSLOUP;IDMISUKAZATEL;MISUKAZSLOUP_MISUKAZATEL;dbo;MISUKAZATEL;IDMISUKAZATEL;NO_ACTION;NO_ACTION
dbo;MJADD;IDMJ;MJADD_MJ;dbo;MJ;IDMJ;NO_ACTION;NO_ACTION
dbo;NADMODPOCET;IDUCTOBD;NADMODPOCET_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;NADMODPOCET;IDUCTOBD_U;NADMODPOCET_UCTOBD_U;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;NAZEVSTR;IDUCTOBD_PLATIDO;NAZEVSTR_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;NAZEVSTR;IDSTRED;NAZEVSTR_UCTOSN;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;NAZEVUO;IDUCTOBD_PLATIDO;NAZEV_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;NAZEVUO;IDUCTOSN;NAZEVUO_UCTOSN;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;NMVSDETAIL;IDCERTIFIKAT;NMVSDETAIL_CERTIFIKAT;dbo;CERTIFIKAT;IDCERTIFIKAT;NO_ACTION;NO_ACTION
dbo;NMVSDETAIL;IDNMVSPACK;NMVSDETAIL_NMVSPACK;dbo;NMVSPACK;IDNMVSPACK;CASCADE;NO_ACTION
dbo;NMVSDETAIL;IDSDOK_NMVSPACK;NMVSDETAIL_SDOK_NMVSPACK;dbo;SDOK_NMVSPACK;IDSDOK_NMVSPACK;NO_ACTION;NO_ACTION
dbo;NMVSDETAIL;IDUZIVATEL_INSERT;NMVSDETAIL_UZIVATEL_INSERT;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;OBECCISADD;IDOBECCIS;OBECCISADD_OBECCIS;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;ODBERDIAGTEPLO;IDHDOK;ODBERDIAGTEPLO_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;ODBERDIAGTEPLO;IDSDOK;ODBERDIAGTEPLO_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;ODPMAJPRONAJEM;IDUCTOBD;ODPMAJPRONAJEM_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;ODPMAJPRONAJEM;IDZBOZI;ODPMAJPRONAJEM_ZBOZI;dbo;ZBOZI;IDZBOZI;CASCADE;NO_ACTION
dbo;ODPSKUPKOEF;IDODPSKUP;ODPSKUPKOEF_ODPSKUP;dbo;ODPSKUP;IDODPSKUP;NO_ACTION;NO_ACTION
dbo;ODPSKUPZAOKR;IDODPSKUP;ODPSKUPZAOKR_ODPSKUP;dbo;ODPSKUP;IDODPSKUP;CASCADE;NO_ACTION
dbo;ODVODDPH;IDHDOK_ODVODDPH;ODVODDPH_HDOK_ODVODDPH;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;ODVODDPH;IDHDOK_ODVODOSS;ODVODDPH_HDOK_ODVODOSS;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;ODVODDPH;IDUCTOBD;ODVODDPH_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;ODVODDPH;IDUZIVATEL;ODVODDPH_UZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;ODVODPPZ;IDHDOK;ODVODPPZ_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;ODVODPPZ;IDMENA_HRUBYPRIJEM_P31A;ODVODPPZ_MENA_HRUBYPRIJEM_P31A;dbo;MENA;IDMENA;NO_ACTION;NO_ACTION
dbo;ODVODPPZ;IDMENA_UHRADY_P25;ODVODPPZ_MENA_UHRADY_P25;dbo;MENA;IDMENA;NO_ACTION;NO_ACTION
dbo;ODVODPPZ;IDUCTOBD;ODVODPPZ_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;ODVODPPZ;IDUZIVATEL_ODVOD;ODVODPPZ_UZIVATEL_ODVOD;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;PARAM;IDUCTOBD_DO;PARAM_UCTOBD_DO;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;PAROVANI;IDUCTOSN_KZISK;PAROVANI_UCTOSN_KZISK;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;PAROVANI;IDUCTOSN_KZTRATA;PAROVANI_UCTOSN_KZTRATA;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;PAROVANI;IDUCTOSN_PARZISK;PAROVANI_UCTOSN_PARZISK;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;PAROVANI;IDUCTOSN_PARZTRATA;PAROVANI_UCTOSN_PARZTRATA;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;PARUZIV;IDPARAM;PARUZIV_PARAM;dbo;PARAM;IDPARAM;NO_ACTION;NO_ACTION
dbo;PARUZIV;IDUZIVATEL;PARUZIV_UZIV;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;PENUCET;IDBANKA;PENU_BANKA;dbo;BANKA;IDBANKA;NO_ACTION;NO_ACTION
dbo;PENUCET;IDUCTOBD;PENU_UCETOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;PENUCET;IDUCTOSN;PENU_UCTOSN;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;PENUCET;IDCERTIFIKAT;PENUCET_CERTIFIKAT;dbo;CERTIFIKAT;IDCERTIFIKAT;NO_ACTION;NO_ACTION
dbo;PENUCET;IDDFNBANKA_EXP;PENUCET_DFNBANKA;dbo;DFNBANKA;IDDFNBANKA;NO_ACTION;NO_ACTION
dbo;PENUCET;IDMENA;PENUCET_MENA;dbo;MENA;IDMENA;NO_ACTION;NO_ACTION
dbo;PENUCET;IDOBECCIS_01;PENUCET_OBECCIS_01;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;PENUCET;IDSTRED;PENUCET_STRED;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;PENUCET;IDSUBJEKT_PU;PENUCET_SUBJEKT_PU;dbo;SUBJEKT;IDSUBJEKT;NO_ACTION;NO_ACTION
dbo;PENUFIFO;IDHDOK_PRIJEM;PENUFIFO_HDOK_PRIJEM;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;PENUFIFO;IDHDOK_VYDEJ;PENUFIFO_HDOK_VYDEJ;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;PENUFIFO;IDPENUCET;PENUFIFO_PENUCET;dbo;PENUCET;IDPENUCET;NO_ACTION;NO_ACTION
dbo;PKPVYSVETLENI;IDSUBJEKT;PKPVYSVETLENI_SUBJEKT;dbo;SUBJEKT;IDSUBJEKT;NO_ACTION;NO_ACTION
dbo;PKPVYSVETLENI;IDUCTOBD;PKPVYSVETLENI_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;PKPVYSVETLENI;IDUZIVATEL_UPDATE;PKPVYSVETLENI_UZIVATEL_INSERT;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;PLANDOK;IDHDOK;PLANDOK_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;PLANDOK;IDHDOK_VZORSKUT;PLANDOK_HDOK_SKUT;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;PLANDOK;IDTYPDOK_PLAN;PLANDOK_TYPDOK_P;dbo;TYPDOK;IDTYPDOK;NO_ACTION;NO_ACTION
dbo;PLANDOK;IDTYPDOK_SKUT;PLANDOK_TYPDOK_S;dbo;TYPDOK;IDTYPDOK;NO_ACTION;NO_ACTION
dbo;PLATKART;IDHDOK;PLATKART_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;PODANI;IDUCTOBD;PODANI_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;PODANI;IDUZIVATEL;PODANI_UZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;POHYBSL;IDUCTOSN_DAL;POHYBSL_UCTOSN_DAL;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;POHYBSL;IDUCTOSN_DAL_IAS;POHYBSL_UCTOSN_DAL_IAS;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;POHYBSL;IDUCTOSN_MD;POHYBSL_UCTOSN_MD;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;POHYBSL;IDUCTOSN_MD_IAS;POHYBSL_UCTOSN_MD_IAS;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
